MODULE;DATA_ID;WORKSHEET;CELL_REF;RC_CODE;TYPE;LENGTH;MONETARY;CLOSED_LIST;DEFAULT_LIST_VALUE;SHORT_DESCRIPTION;Comment
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG04_SEG09;net Prem CP;R206;R206C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 4;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG04_SEG10;net Prem CP;R207;R207C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 4;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG04_SEG11;net Prem CP;R208;R208C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 4;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG04_SEG12;net Prem CP;R209;R209C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 4;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG01;net Prem CP;R217;R217C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG02;net Prem CP;R218;R218C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG03;net Prem CP;R221;R221C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG04;net Prem CP;R226;R226C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG05;net Prem CP;R231;R231C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG06;net Prem CP;R232;R232C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG07;net Prem CP;R233;R233C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG08;net Prem CP;R234;R234C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG09;net Prem CP;R235;R235C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG10;net Prem CP;R236;R236C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG11;net Prem CP;R237;R237C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG05_SEG12;net Prem CP;R238;R238C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 5;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG01;net Prem CP;R246;R246C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG02;net Prem CP;R247;R247C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG03;net Prem CP;R250;R250C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG04;net Prem CP;R255;R255C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG05;net Prem CP;R260;R260C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG06;net Prem CP;R261;R261C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG07;net Prem CP;R262;R262C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG08;net Prem CP;R263;R263C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG09;net Prem CP;R264;R264C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG10;net Prem CP;R265;R265C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG11;net Prem CP;R266;R266C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG06_SEG12;net Prem CP;R267;R267C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 6;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG01;net Prem CP;R275;R275C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG02;net Prem CP;R276;R276C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG03;net Prem CP;R279;R279C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG04;net Prem CP;R284;R284C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG05;net Prem CP;R289;R289C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG06;net Prem CP;R290;R290C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG07;net Prem CP;R291;R291C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG08;net Prem CP;R292;R292C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG09;net Prem CP;R293;R293C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG10;net Prem CP;R294;R294C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG11;net Prem CP;R295;R295C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG07_SEG12;net Prem CP;R296;R296C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 7;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG01;net Prem CP;R304;R304C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG02;net Prem CP;R305;R305C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG03;net Prem CP;R308;R308C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG04;net Prem CP;R313;R313C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG05;net Prem CP;R318;R318C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG06;net Prem CP;R319;R319C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG07;net Prem CP;R320;R320C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG08;net Prem CP;R321;R321C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG09;net Prem CP;R322;R322C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG10;net Prem CP;R323;R323C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG11;net Prem CP;R324;R324C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG08_SEG12;net Prem CP;R325;R325C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 8;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG01;net Prem CP;R333;R333C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG02;net Prem CP;R334;R334C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG03;net Prem CP;R337;R337C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG04;net Prem CP;R342;R342C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG05;net Prem CP;R347;R347C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG06;net Prem CP;R348;R348C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG07;net Prem CP;R349;R349C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG08;net Prem CP;R350;R350C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG09;net Prem CP;R351;R351C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG10;net Prem CP;R352;R352C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG11;net Prem CP;R353;R353C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG09_SEG12;net Prem CP;R354;R354C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 9;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG01;net Prem CP;R362;R362C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG02;net Prem CP;R363;R363C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG03;net Prem CP;R366;R366C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG04;net Prem CP;R371;R371C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG05;net Prem CP;R376;R376C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG06;net Prem CP;R377;R377C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG07;net Prem CP;R378;R378C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG08;net Prem CP;R379;R379C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG09;net Prem CP;R380;R380C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG10;net Prem CP;R381;R381C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG11;net Prem CP;R382;R382C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG10_SEG12;net Prem CP;R383;R383C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 10;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG01;net Prem CP;R391;R391C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG02;net Prem CP;R392;R392C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG03;net Prem CP;R395;R395C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG04;net Prem CP;R400;R400C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG05;net Prem CP;R405;R405C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG06;net Prem CP;R406;R406C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG07;net Prem CP;R407;R407C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG08;net Prem CP;R408;R408C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG09;net Prem CP;R409;R409C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG10;net Prem CP;R410;R410C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG11;net Prem CP;R411;R411C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG11_SEG12;net Prem CP;R412;R412C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 11;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG12_SEG01;net Prem CP;R420;R420C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 12;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG12_SEG02;net Prem CP;R421;R421C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 12;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG12_SEG03;net Prem CP;R424;R424C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 12;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG12_SEG04;net Prem CP;R429;R429C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 12;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG12_SEG05;net Prem CP;R434;R434C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 12;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG12_SEG06;net Prem CP;R435;R435C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 12;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG12_SEG07;net Prem CP;R436;R436C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 12;
Non-Life Prem. & Res.;NL_PREM_EARN_N_REG12_SEG08;net Prem CP;R437;R437C18;N;8;Y;;;Non-life underwriting risk input - Premium and reserve risk - Premiums - Net - Earned - per Segment - Region 12;
